,distance,sending_weekday,delivery_type,post_office_type,sending_hour_category,vehicle_travel_time,sending_hour,delivery_time_hours
6804,167.0,4,Economy registered letter,UP,1,1.9508196721311475,15,94.35
6805,339.0,4,Economy registered letter,UP,1,3.278688524590164,15,91.18333333333334
6806,339.0,4,Economy registered letter,UP,1,3.278688524590164,15,94.36666666666666
6807,339.0,4,Economy registered letter,UP,1,3.278688524590164,15,92.4
6808,342.0,4,Economy registered letter,UP,1,3.3278688524590163,15,93.9
6809,342.0,4,Economy registered letter,UP,1,3.3278688524590163,15,92.18333333333334
6810,339.0,4,Economy registered letter,UP,1,3.278688524590164,15,89.5
6811,339.0,4,Economy registered letter,UP,1,3.278688524590164,15,88.91666666666667
6812,347.0,4,Economy registered letter,UP,1,3.3934426229508197,15,90.35
6813,335.0,4,Economy registered letter,UP,1,3.6721311475409837,15,91.58333333333333
6814,335.0,4,Economy registered letter,UP,1,3.6721311475409837,15,90.01666666666667
6815,301.0,4,Economy registered letter,UP,1,3.7540983606557377,15,94.31666666666666
6816,390.0,4,Economy registered letter,UP,1,3.9672131147540983,15,117.05
6817,271.0,4,Economy registered letter,UP,1,3.2950819672131146,15,91.36666666666666
6818,271.0,4,Economy registered letter,UP,1,3.278688524590164,15,95.98333333333333
6819,271.0,4,Economy registered letter,UP,1,3.2950819672131146,15,94.01666666666667
6820,251.0,4,Economy registered letter,UP,1,3.0327868852459017,15,93.91666666666667
6821,250.0,4,Economy registered letter,UP,1,2.8688524590163933,15,98.05
6822,646.0,4,Economy registered letter,UP,1,6.868852459016393,15,115.93333333333334
6823,311.0,4,Economy registered letter,UP,1,3.7704918032786887,15,89.2
6824,216.0,4,Economy registered letter,UP,1,2.5245901639344264,15,89.68333333333334
6825,413.0,4,Economy registered letter,UP,1,4.032786885245901,15,92.06666666666666
6826,537.0,4,Economy registered letter,UP,1,5.278688524590164,15,67.5
6827,557.0,4,Economy registered letter,UP,1,5.868852459016393,15,65.98333333333333
6828,471.0,4,Economy registered letter,UP,1,4.508196721311475,15,238.78333333333333
6829,226.0,4,Economy registered letter,UP,1,2.4262295081967213,15,118.91666666666667
6830,188.0,4,Economy registered letter,UP,1,2.2459016393442623,15,115.68333333333334
6831,244.0,4,Economy registered letter,UP,1,2.5901639344262297,15,94.9
6832,157.0,4,Economy registered letter,UP,1,1.819672131147541,15,89.61666666666666
6833,270.0,4,Economy registered letter,UP,1,2.6557377049180326,15,93.01666666666667
6834,177.0,4,Economy registered letter,UP,1,2.0,15,92.55
6835,91.1,4,Economy registered letter,UP,1,1.1967213114754098,15,170.66666666666666
6836,376.0,4,Economy registered letter,UP,1,3.721311475409836,15,164.25
6837,351.0,4,Economy registered letter,UP,1,3.80327868852459,15,90.71666666666667
6838,579.0,4,Economy registered letter,UP,1,5.672131147540983,15,91.75
6839,527.0,4,Economy registered letter,UP,1,5.442622950819672,15,91.83333333333333
6840,423.0,4,Economy registered letter,UP,1,4.081967213114754,15,114.01666666666667
6841,231.0,4,Economy registered letter,UP,1,2.557377049180328,15,94.9
6842,233.0,4,Economy registered letter,UP,1,2.5901639344262297,15,93.21666666666667
6843,234.0,4,Economy registered letter,UP,1,2.6557377049180326,15,97.08333333333333
6844,225.0,4,Economy registered letter,UP,1,2.4098360655737703,15,94.91666666666667
6845,252.0,4,Economy registered letter,UP,1,2.639344262295082,15,117.13333333333334
6846,231.0,4,Economy registered letter,UP,1,2.5901639344262297,15,137.23333333333332
6847,236.0,4,Economy registered letter,UP,1,2.6721311475409837,15,96.66666666666667
6848,231.0,4,Economy registered letter,UP,1,2.5901639344262297,15,92.76666666666667
6849,477.0,4,Economy registered letter,UP,1,5.557377049180328,15,116.15
6850,302.0,4,Economy registered letter,UP,1,3.6721311475409837,15,114.91666666666667
6851,227.0,4,Economy registered letter,UP,1,2.6885245901639343,15,93.03333333333333
6852,287.0,4,Economy registered letter,UP,1,2.901639344262295,15,94.85
6853,265.0,4,Economy registered letter,UP,1,2.6885245901639343,15,94.33333333333333
6854,163.0,4,Economy registered letter,UP,1,1.8524590163934427,15,91.35
6855,149.0,4,Economy registered letter,UP,1,1.721311475409836,15,91.08333333333333
6856,128.0,4,Economy registered letter,UP,1,1.4098360655737705,15,71.2
6857,181.0,4,Economy registered letter,UP,1,2.180327868852459,15,96.15
6858,451.0,4,Economy registered letter,UP,1,4.360655737704918,15,93.06666666666666
6859,406.0,4,Economy registered letter,UP,1,3.9836065573770494,15,89.71666666666667
6860,232.0,4,Economy registered letter,UP,1,2.4918032786885247,15,119.93333333333334
6861,130.0,4,Economy registered letter,UP,1,1.6721311475409837,15,70.08333333333333
6862,499.0,4,Economy registered letter,UP,1,4.786885245901639,15,91.48333333333333
6863,403.0,4,Economy registered letter,UP,1,4.327868852459017,15,69.18333333333334
6864,311.0,4,Economy registered letter,UP,1,3.9344262295081966,15,93.75
6865,279.0,4,Economy registered letter,UP,1,2.7704918032786887,15,141.35
6866,607.0,4,Economy registered letter,UP,1,6.508196721311475,15,120.06666666666666
6867,612.0,4,Economy registered letter,UP,1,6.131147540983607,15,89.76666666666667
6868,650.0,4,Economy registered letter,UP,1,6.786885245901639,15,114.98333333333333
6869,641.0,4,Economy registered letter,UP,1,6.557377049180328,15,115.88333333333334
6870,166.0,4,Economy registered letter,UP,1,1.901639344262295,15,91.36666666666666
6871,148.0,4,Economy registered letter,UP,1,1.721311475409836,15,68.26666666666667
6872,384.0,4,Economy registered letter,UP,1,4.426229508196721,15,92.61666666666666
6873,135.0,4,Economy registered letter,UP,1,1.6065573770491803,15,68.58333333333333
6874,164.0,4,Economy registered letter,UP,1,1.7704918032786885,15,68.15
6875,523.0,4,Economy registered letter,UP,1,5.065573770491803,15,96.3
6876,229.0,4,Economy registered letter,UP,1,2.4754098360655736,15,94.38333333333334
6877,244.0,4,Economy registered letter,UP,1,2.5901639344262297,15,88.63333333333334
6878,242.0,4,Economy registered letter,UP,1,2.622950819672131,15,143.93333333333334
6879,236.0,4,Economy registered letter,UP,1,2.6721311475409837,15,138.15
6880,236.0,4,Economy registered letter,UP,1,2.6721311475409837,15,117.4
6881,226.0,4,Economy registered letter,UP,1,2.4262295081967213,15,117.81666666666666
6882,230.0,4,Economy registered letter,UP,1,2.540983606557377,15,116.41666666666667
6883,233.0,4,Economy registered letter,UP,1,2.5901639344262297,15,116.95
6884,236.0,4,Economy registered letter,UP,1,2.6721311475409837,15,115.71666666666667
6885,232.0,4,Economy registered letter,UP,1,2.5081967213114753,15,119.26666666666667
6886,228.0,4,Economy registered letter,UP,1,2.4754098360655736,15,139.28333333333333
6887,230.0,4,Economy registered letter,UP,1,2.5081967213114753,15,116.73333333333333
6888,231.0,4,Economy registered letter,UP,1,2.5901639344262297,15,95.33333333333333
6889,234.0,4,Economy registered letter,UP,1,2.6557377049180326,15,91.98333333333333
6890,485.0,4,Economy registered letter,UP,1,5.19672131147541,15,72.06666666666666
6891,176.0,4,Economy registered letter,UP,1,1.901639344262295,15,76.21666666666667
6892,99.8,4,Economy registered letter,UP,1,1.4754098360655739,15,94.35
6893,482.0,4,Economy registered letter,UP,1,5.590163934426229,15,117.08333333333333
6894,367.0,4,Economy registered letter,UP,1,3.8852459016393444,15,92.3
6895,91.4,4,Economy registered letter,UP,1,1.098360655737705,15,95.08333333333333
6896,441.0,4,Economy registered letter,UP,1,4.491803278688525,15,93.65
6897,371.0,4,Economy registered letter,UP,1,4.540983606557377,15,89.43333333333334
6898,502.0,4,Economy registered letter,UP,1,5.786885245901639,15,92.93333333333334
6899,319.0,4,Economy registered letter,UP,1,3.819672131147541,15,93.86666666666666
6900,321.0,2,Economy registered letter,UP,0,3.459016393442623,12,122.68333333333334
6901,669.0,2,Economy registered letter,UP,0,6.868852459016393,12,119.98333333333333
6902,407.0,2,Economy registered letter,UP,0,4.360655737704918,12,120.06666666666666
6903,584.0,2,Economy registered letter,UP,0,6.311475409836065,12,123.98333333333333
6904,592.0,2,Economy registered letter,UP,0,6.163934426229508,12,118.38333333333334
6905,428.0,2,Economy registered letter,UP,0,4.311475409836065,12,120.43333333333334
6906,446.0,2,Economy registered letter,UP,0,4.885245901639344,12,117.03333333333333
6907,167.0,2,Economy registered letter,UP,0,1.8852459016393444,12,114.86666666666666
6908,686.0,2,Economy registered letter,UP,0,6.967213114754099,12,143.41666666666666
6909,303.0,2,Economy registered letter,UP,0,3.721311475409836,12,121.93333333333334
6910,356.0,2,Economy registered letter,UP,0,4.229508196721311,12,118.51666666666667
6911,403.0,2,Economy registered letter,UP,0,4.0,12,119.6
6912,467.0,2,Economy registered letter,UP,0,4.786885245901639,12,123.05
6913,213.0,2,Economy registered letter,UP,0,2.442622950819672,12,118.15
6914,446.0,2,Economy registered letter,UP,0,4.327868852459017,12,118.53333333333333
6915,694.0,2,Economy registered letter,UP,0,7.0,12,121.13333333333334
6916,138.0,2,Economy registered letter,UP,0,1.9836065573770492,12,171.61666666666667
6917,494.0,2,Economy registered letter,UP,0,5.688524590163935,12,116.98333333333333
6918,186.0,2,Economy registered letter,UP,0,2.0327868852459017,12,144.81666666666666
6919,232.0,2,Economy registered letter,UP,0,2.5081967213114753,12,142.26666666666668
6920,413.0,2,Economy registered letter,UP,0,4.081967213114754,12,117.95
6921,317.0,2,Economy registered letter,UP,0,3.2459016393442623,12,116.3
6922,186.0,2,Economy registered letter,UP,0,2.081967213114754,12,123.51666666666667
6923,151.0,2,Economy registered letter,UP,0,1.8524590163934427,12,116.71666666666667
6924,630.0,2,Economy registered letter,UP,0,6.032786885245901,12,121.31666666666666
6925,616.0,2,Economy registered letter,UP,0,6.475409836065574,12,150.51666666666668
6926,224.0,2,Economy registered letter,UP,0,2.3934426229508197,12,219.73333333333332
6927,496.0,2,Economy registered letter,UP,0,5.245901639344262,12,144.9
6928,269.0,2,Economy registered letter,UP,0,2.6065573770491803,12,121.06666666666666
6929,194.0,2,Economy registered letter,UP,0,2.0491803278688523,12,119.95
6930,231.0,2,Economy registered letter,UP,0,2.4754098360655736,12,170.23333333333332
6931,559.0,2,Economy registered letter,UP,0,5.508196721311475,12,118.98333333333333
6932,383.0,2,Economy registered letter,UP,0,3.6557377049180326,12,144.73333333333332
6933,280.0,2,Economy registered letter,UP,0,2.7540983606557377,12,117.41666666666667
6934,149.0,2,Economy registered letter,UP,0,1.7377049180327868,12,119.9
6935,406.0,2,Economy registered letter,UP,0,3.9836065573770494,12,146.81666666666666
6936,607.0,2,Economy registered letter,UP,0,6.524590163934426,12,120.23333333333333
6937,592.0,2,Economy registered letter,UP,0,6.180327868852459,12,117.91666666666667
6938,257.0,2,Economy registered letter,UP,0,3.1311475409836067,12,118.3
6939,417.0,2,Economy registered letter,UP,0,4.442622950819672,12,170.68333333333334
6940,185.0,2,Economy registered letter,UP,0,2.0327868852459017,12,116.18333333333334
6941,376.0,2,Economy registered letter,UP,0,3.721311475409836,12,120.18333333333334
6942,482.0,2,Economy registered letter,UP,0,5.590163934426229,12,120.95
6943,646.0,2,Economy registered letter,UP,0,6.213114754098361,12,118.61666666666666
6944,264.0,2,Economy registered letter,UP,0,2.6557377049180326,12,120.98333333333333
6945,305.0,2,Economy registered letter,UP,0,3.7540983606557377,12,121.41666666666667
6946,604.0,2,Economy registered letter,UP,0,6.278688524590164,12,117.61666666666666
6948,228.0,2,Economy registered letter,UP,0,2.4262295081967213,12,118.95
6949,154.0,2,Economy registered letter,UP,0,1.7704918032786885,12,121.61666666666666
6950,418.0,2,Economy registered letter,UP,0,4.934426229508197,12,118.75
6951,599.0,2,Economy registered letter,UP,0,6.19672131147541,12,123.71666666666667
6952,271.0,2,Economy registered letter,UP,0,3.2950819672131146,12,123.46666666666667
6953,743.0,2,Economy registered letter,UP,0,7.655737704918033,12,118.7
6954,253.0,2,Economy registered letter,UP,0,2.5737704918032787,12,120.58333333333333
6955,127.0,2,Economy registered letter,UP,0,1.5081967213114753,12,47.35
6956,163.0,2,Economy registered letter,UP,0,1.8688524590163935,12,141.88333333333333
6957,316.0,2,Economy registered letter,UP,0,3.2295081967213113,12,193.11666666666667
6958,467.0,2,Economy registered letter,UP,0,4.80327868852459,12,120.4
6959,401.0,2,Economy registered letter,UP,0,4.360655737704918,12,121.08333333333333
6960,592.0,2,Economy registered letter,UP,0,5.852459016393443,12,117.25
6961,470.0,2,Economy registered letter,UP,0,4.688524590163935,12,143.26666666666668
6962,499.0,2,Economy registered letter,UP,0,4.80327868852459,12,145.81666666666666
6963,436.0,2,Economy registered letter,UP,0,4.180327868852459,12,124.48333333333333
6964,404.0,2,Economy registered letter,UP,0,4.016393442622951,12,121.0
6965,331.0,2,Economy registered letter,UP,0,3.8852459016393444,12,140.75
6966,357.0,2,Economy registered letter,UP,0,3.737704918032787,12,119.88333333333334
6967,143.0,2,Economy registered letter,UP,0,1.7049180327868851,12,120.18333333333334
6968,124.0,2,Economy registered letter,UP,0,1.4262295081967213,12,117.36666666666666
6969,406.0,2,Economy registered letter,UP,0,3.9836065573770494,12,118.51666666666667
6970,536.0,2,Economy registered letter,UP,0,5.672131147540983,12,123.3
6971,88.7,2,Economy registered letter,UP,0,1.4262295081967213,12,43.8
6972,70.0,2,Economy registered letter,UP,0,1.0819672131147542,12,147.23333333333332
6973,606.0,2,Economy registered letter,UP,0,6.147540983606557,12,117.95
6974,157.0,2,Economy registered letter,UP,0,1.8032786885245902,12,149.33333333333334
6975,534.0,2,Economy registered letter,UP,0,5.557377049180328,12,120.61666666666666
6976,295.0,2,Economy registered letter,UP,0,3.1147540983606556,12,168.01666666666668
6977,320.0,2,Economy registered letter,UP,0,3.8360655737704916,12,121.0
6978,496.0,2,Economy registered letter,UP,0,5.114754098360656,12,46.05
6979,535.0,2,Economy registered letter,UP,0,5.672131147540983,12,121.75
6980,510.0,2,Economy registered letter,UP,0,5.459016393442623,14,115.45
6981,602.0,2,Economy registered letter,UP,0,6.311475409836065,14,119.93333333333334
6982,451.0,2,Economy registered letter,UP,0,4.852459016393443,14,120.13333333333334
6983,449.0,2,Economy registered letter,UP,0,4.524590163934426,14,116.18333333333334
6984,226.0,2,Economy registered letter,UP,0,2.4098360655737703,14,143.96666666666667
6985,379.0,2,Economy registered letter,UP,0,4.377049180327869,14,144.26666666666668
6986,444.0,2,Economy registered letter,UP,0,4.278688524590164,14,122.26666666666667
6987,134.0,2,Economy registered letter,UP,0,1.6065573770491803,14,143.16666666666666
6988,236.0,2,Economy registered letter,UP,0,2.6721311475409837,14,119.43333333333334
6989,391.0,2,Economy registered letter,UP,0,4.163934426229508,14,115.2
6990,382.0,2,Economy registered letter,UP,0,4.39344262295082,14,190.16666666666666
6991,495.0,2,Economy registered letter,UP,0,5.721311475409836,14,114.9
6992,254.0,2,Economy registered letter,UP,0,2.5901639344262297,14,119.18333333333334
6993,400.0,2,Economy registered letter,UP,0,3.9672131147540983,14,120.95
6994,274.0,2,Economy registered letter,UP,0,2.9344262295081966,14,189.3
6995,129.0,2,Economy registered letter,UP,0,1.5081967213114753,14,143.41666666666666
6996,320.0,2,Economy registered letter,UP,0,3.4754098360655736,14,116.0
6997,491.0,2,Economy registered letter,UP,0,5.131147540983607,14,115.18333333333334
6998,424.0,2,Economy registered letter,UP,0,4.442622950819672,14,122.2
6999,587.0,2,Economy registered letter,UP,0,5.672131147540983,14,116.11666666666666
7000,249.0,2,Economy registered letter,UP,0,2.4754098360655736,14,117.85
7001,450.0,2,Economy registered letter,UP,0,4.754098360655738,14,119.5
7002,425.0,2,Economy registered letter,UP,0,4.721311475409836,14,117.98333333333333
7003,236.0,2,Economy registered letter,UP,0,2.442622950819672,14,118.13333333333334
7004,271.0,2,Economy registered letter,UP,0,3.2950819672131146,14,118.65
7005,628.0,2,Economy registered letter,UP,0,6.491803278688525,14,140.66666666666666
7006,189.0,2,Economy registered letter,UP,0,2.3278688524590163,14,114.83333333333333
7007,222.0,2,Economy registered letter,UP,0,2.622950819672131,14,118.4
7008,320.0,2,Economy registered letter,UP,0,3.2459016393442623,14,122.53333333333333
7009,230.0,2,Economy registered letter,UP,0,2.5901639344262297,14,190.63333333333333
7010,453.0,2,Economy registered letter,UP,0,5.213114754098361,14,119.1
7011,423.0,2,Economy registered letter,UP,0,4.655737704918033,14,143.85
7012,173.0,2,Economy registered letter,UP,0,1.9672131147540983,14,117.96666666666667
7013,357.0,2,Economy registered letter,UP,0,3.819672131147541,14,122.01666666666667
